,1,,1000,,1500,,1600,,1700,,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972,"1,008","1,045","1,083","1,123","1,165","1,207","1,252","1,299","1,346","1,358","1,409","1,373","1,369","1,391","1,409","1,420","1,487","1,494","1,565","1,638","1,590","1,557","1,627","1,580","1,609","1,679","1,816","1,848","1,745","1,730","1,757","1,790","1,681","1,803","1,826","1,859","1,812","1,845","1,913","1,982","1,970","1,844","1,850","1,972","2,075","1,919","2,067","2,147","2,225","2,265","2,272","2,258","2,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,240","1,286","1,333","1,381","1,432","1,485","1,540","1,597","1,657","1,717","1,730","1,753","1,846","1,819","1,773","1,783","1,752","1,764","1,756","1,876","1,912","1,948","1,815","1,726","1,963","2,301","2,267","2,098","2,088","1,640","1,541","1,557","1,640","1,897","1,937","2,361","2,264","2,208","2,551","2,698","2,537","2,801","2,868","2,816","2,971","2,983","3,075","3,204","3,451","3,531","3,566","3,919","4,307","4,794",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoro Islands ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,88,90,94,99,102,106,110,113,120,130,132,144,174,188,188,208,217,218,221,238,280,258,229,279,219,194,190,197,202,215,226,235,244,252,259,266,277,289,290,294,278,302,311,294,320,316,330,333,340,336,344,352,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Congo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990,"1,027","1,064","1,103","1,144","1,186","1,230","1,275","1,323","1,372","1,419","1,465","1,513","1,563","1,616","1,670","1,757","1,850","1,948","2,050","2,158","2,333","2,523","2,727","2,947","3,185","3,199","2,934","2,883","3,323","3,891","4,697","5,072","5,327","5,667","5,412","5,044","5,079","5,089","5,277","5,394","5,523","5,667","5,610","5,301","5,514","5,751","5,716","5,928","5,750","6,221","6,445","6,793","6,847",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Côte d'Ivoire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,977","3,087","3,201","3,317","3,439","3,567","3,698","3,835","3,978","4,123","4,493","4,912","5,130","5,972","7,041","6,886","7,431","7,538","8,714","9,098","10,087","10,593","11,179","12,064","12,412","12,400","13,886","14,541","15,982","16,282","17,539","18,152","18,188","17,479","16,902","17,732","18,262","17,970","17,646","17,542","16,330","16,330","16,297","16,265","16,590","17,768","19,136","20,227","21,198","21,537","21,042","21,063","20,747","20,415",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,95,98,102,108,111,115,120,123,130,139,150,158,171,182,194,209,224,239,256,327,361,385,412,412,430,468,410,427,444,464,491,513,519,521,521,521,521,521,526,530,533,532,511,506,489,464,461,461,472,475,484,497,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egypt ,"2,700",,"2,500",,"1,900",,"2,375",,"2,138",,"1,992",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,573",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,950",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,288","19,635","20,001","20,349","20,715","21,101","22,104","23,145","24,245","25,402","26,617","28,372","30,263","32,288","34,448","36,724","36,936","36,473","37,052","39,598","42,105","43,861","44,690","45,924","47,680","52,501","60,622","68,530","73,795","79,620","88,223","91,733","101,531","109,343","116,016","123,674","126,933","130,135","135,593","139,663","143,000","138,424","142,992","145,280","151,052","158,065","165,950","175,073","185,115","196,044","205,845","213,050","219,867","226,683",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,120,124,129,136,140,146,151,156,165,182,200,221,252,288,325,339,362,375,364,354,325,284,289,282,276,277,281,306,341,378,387,403,418,528,455,474,502,538,560,576,603,668,710,746,852,"1,100","1,884","2,298","3,250","3,773","5,301","5,809","6,873",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea and Ethiopia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,417","8,652","8,896","9,410","9,410","9,915","10,243","10,167","10,504","10,790","11,346","11,901","12,389","14,031","14,721","15,588","16,194","16,875","17,162","17,801","18,811","19,602","20,604","21,286","21,547","21,580","22,170","22,776","22,523","23,971","25,023","25,536","25,940","27,262","26,698","24,913","26,529","29,021","29,585","30,064","29,593","28,202","26,764","30,350","30,835","32,747","36,219","37,921","37,389","39,633","41,774","44,990","45,709","44,089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,292","1,340","1,389","1,440","1,493","1,548","1,605","1,665","1,727","1,791","1,866","2,090","2,153","2,229","2,268","2,306","2,409","2,508","2,572","2,780","3,020","3,330","3,708","4,086","5,699","6,090","8,487","6,732","4,883","4,814","4,837","4,780","4,685","4,756","4,946","4,846","4,603","4,005","4,086","4,261","4,500","4,775","4,617","4,728","4,903","5,148","5,333","5,637","5,835","4,845","4,753","4,848","4,848","4,974",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gambia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,174,180,187,197,203,211,219,225,238,254,296,292,294,314,348,406,421,427,473,426,475,509,533,638,598,668,701,665,773,697,691,779,685,665,609,641,676,747,799,833,851,889,943,979,945,"1,003","1,052","1,089","1,159","1,224","1,295","1,254","1,338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghana,,,,,,,,,,,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,595",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,943","6,163","6,050","6,888","7,755","7,256","7,684","7,933","7,803","8,932","9,591","9,930","10,412","10,774","11,006","11,154","11,166","11,368","11,529","11,939","12,515","13,514","13,109","13,484","14,411","12,616","12,171","12,450","13,508","13,163","12,747","12,765","11,879","11,339","12,319","12,943","13,621","14,274","15,077","15,843","16,372","17,240","17,912","18,808","19,429","20,206","21,135","22,023","23,058","24,073","24,963","26,011","27,182","28,595",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784,831,857,889,941,972,"1,009","1,045","1,077","1,139","1,187","1,265","1,359","1,286","1,370","1,464","1,496","1,543","1,590","1,637","1,694","1,747","1,783","1,861","1,992","2,076","2,280","2,332","2,394","2,400","2,484","2,499","2,546","2,578","2,651","2,713","2,782","2,870","3,043","3,168","3,304","3,383","3,502","3,673","3,820","3,999","4,203","4,413","4,625","4,838","4,939","5,136","5,252","5,417",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea Bissau ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,176,187,200,240,230,262,279,288,292,309,331,353,369,392,414,436,463,485,513,540,519,552,558,584,630,661,614,694,708,595,703,745,685,713,752,747,735,765,769,794,834,844,861,889,928,970,"1,024",736,795,870,871,826,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,982","4,851","4,313","4,205","4,695","5,050","5,329","5,504","5,563","5,699","5,918","5,775","6,085","6,392","7,013","7,093","8,005","8,419","9,028","9,590","10,291","10,944","11,509","12,107","12,704","12,652","13,162","14,369","15,663","16,252","17,160","17,555","18,614","18,729","19,056","19,876","21,302","22,569","23,927","25,018","26,093","26,458","26,247","26,352","27,064","28,254","29,441","30,059","30,540","30,937","30,906","31,246","31,590","32,095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,273,281,292,308,318,331,343,356,366,393,400,462,511,553,565,562,624,622,631,645,585,697,878,931,855,996,"1,172","1,351","1,262","1,351","1,365","1,414","1,292","1,402","1,450","1,479","1,555","1,754","1,947","2,033","2,116","2,214","2,296","2,287","2,575","2,819","2,954","2,866","2,934","3,037","3,137","3,278","3,449",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,919,947,984,"1,039","1,073","1,113","1,155","1,188","1,257","1,297","1,328","1,345","1,377","1,447","1,472","1,751","1,740","1,823","1,955","2,083","2,186","2,269","2,212","2,375","2,017","2,096","2,079","2,161","2,257","2,149","2,197","2,134","2,119","2,100","2,071","2,131","2,189","2,189","2,216","2,245","2,281","2,321","2,374","2,426","2,492","2,541","2,555","2,580","2,623","2,667","2,712","2,851","2,998",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya ,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824,915,982,998,994,"1,251","1,525","1,592","1,755","1,897","2,448","2,688","3,566","4,814","6,812","8,733","10,345","11,515","15,395","17,389","18,222","17,142","15,241","15,410","13,186","14,172","17,438","18,904","19,553","22,155","22,290","18,098","17,502","17,311","15,939","14,529","13,265","12,842","12,927","13,014","12,780","12,013","11,508","10,979","10,836","10,804","11,160","11,741","11,318","11,397","11,879","12,223","12,676","13,348",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,394","4,557","4,724","4,895","5,075","5,264","5,457","5,660","5,870","6,086","6,169","6,297","6,442","6,380","6,635","6,604","6,741","7,114","7,597","7,883","8,296","8,621","8,511","8,292","8,459","8,564","8,300","8,498","8,274","9,087","9,157","8,366","8,213","8,278","7,975","8,155","8,213","8,393","8,525","8,867","9,210","8,630","8,733","8,917","8,917","9,069","9,259","9,602","9,976","10,445","10,946","11,602","10,129","11,122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913,951,990,"1,031","1,074","1,093","1,184","1,233","1,279","1,324","1,360","1,428","1,428","1,403","1,369","1,554","1,714","1,889","1,868","1,988","2,017","2,307","2,543","2,756","2,955","3,117","3,269","3,437","3,747","3,919","3,945","3,746","3,783","3,945","4,123","4,446","4,463","4,572","4,690","4,923","5,146","5,594","5,185","5,688","5,102","5,954","6,389","6,632","6,850","7,124","7,388","7,085","7,234","7,516",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,685","1,747","1,811","1,879","1,946","2,018","2,093","2,170","2,249","2,333","2,399","2,414","2,428","2,591","2,714","2,753","2,869","2,964","3,075","3,060","3,248","3,361","3,535","3,449","3,365","3,831","4,352","4,648","4,524","5,612","4,953","4,787","4,512","4,711","4,918","5,029","5,348","5,449","5,440","5,995","6,040","5,986","6,488","6,333","6,498","6,952","7,251","7,737","8,116","8,660","8,981","10,068","10,501","11,278",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,484,502,520,539,559,580,601,623,647,698,817,799,750,974,"1,109","1,115","1,154","1,256","1,237","1,365","1,378","1,396","1,309","1,443","1,351","1,459","1,440","1,434","1,500","1,560","1,619","1,586","1,663","1,543","1,587","1,676","1,727","1,792","1,852","1,825","1,872","1,904","2,009","2,101","2,198","2,319","2,393","2,482","2,583","2,713","2,832","2,948","3,143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,198","1,267","1,306","1,356","1,433","1,479","1,535","1,594","1,638","1,733","1,842","2,261","2,278","2,595","2,417","2,495","2,406","2,510","2,338","2,453","2,443","2,563","2,817","3,169","3,511","3,514","4,086","4,353","4,520","4,679","4,208","4,455","4,701","4,719","4,940","5,285","5,817","6,408","6,844","7,145","7,652","8,142","8,533","9,104","9,505","9,837","10,349","10,970","11,628","12,244","12,563","13,455","13,912","14,330",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco ,450,,860,,645,,968,,753,,"1,156",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,126",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,598","14,046","14,509","14,987","15,481","15,991","16,093","16,195","16,299","16,402","16,507","17,085","17,684","18,303","18,944","19,608","20,700","21,853","23,071","24,356","25,713","27,154","27,807","28,800","30,351","32,385","35,950","37,711","38,808","40,584","44,278","43,054","47,203","46,930","48,894","51,955","56,023","54,762","60,367","61,748","64,082","68,504","65,764","65,106","71,877","67,133","75,323","73,566","79,339","79,259","80,052","85,095","87,818","92,385",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,084","7,332","7,594","7,857","8,041","8,537","8,579","8,770","9,188","9,684","9,918","10,202","10,903","10,513","10,967","11,215","11,576","12,369","13,758","15,394","16,216","17,321","17,881","18,894","17,463","14,643","13,942","14,055","14,162","14,367","14,771","15,040","14,629","13,581","13,212","12,022","12,199","12,639","13,361","13,900","14,105","14,796","13,598","14,781","15,890","16,573","17,749","19,720","22,204","23,870","24,252","27,405","29,433","31,522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,002","1,033","1,065","1,106","1,168","1,206","1,251","1,299","1,335","1,412","1,545","1,562","1,783","1,961","2,279","2,433","2,526","2,424","2,444","2,529","2,540","2,627","2,783","2,895","3,021","3,052","3,221","3,424","3,651","3,806","3,986","4,110","4,164","4,057","4,006","4,023","4,147","4,268","4,368","4,738","4,619","4,882","5,346","5,239","5,595","5,830","6,005","6,257","6,470","6,703","6,931","7,083","7,261","7,529",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,018","2,093","2,170","2,248","2,331","2,418","2,507","2,600","2,697","2,797","2,977","3,100","3,427","3,766","3,776","4,061","4,010","4,029","4,061","3,940","4,061","4,291","4,069","3,377","3,671","3,570","3,595","3,873","4,394","4,709","4,937","4,995","4,935","4,844","4,025","4,095","4,283","4,130","4,362","4,368","4,289","4,396","4,110","4,168","4,335","4,447","4,599","4,727","5,219","5,188","5,115","5,478","5,643","5,942",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,933","25,728","27,571","28,217","30,299","31,089","30,371","31,615","31,256","32,621","34,081","35,229","37,240","40,734","42,481","45,353","43,893","37,072","36,665","46,502","60,814","67,970","70,530","76,585","85,465","82,904","91,927","95,277","89,653","95,852","97,646","89,820","89,007","83,000","79,290","86,302","87,930","87,284","95,947","102,146","107,459","113,907","116,868","119,439","118,700","121,809","129,605","133,363","135,764","137,122","143,018","147,452","149,663","165,677",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reunion ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,512,528,549,580,598,621,645,663,701,756,796,859,925,"1,004","1,101","1,170","1,256","1,347","1,477","1,540","1,575","1,757","1,771","1,876","1,838","1,636","1,603","1,730","1,815","1,869","1,913","2,057","2,157","2,181","2,205","2,230","2,248","2,383","2,454","2,694","2,863","2,863","2,863","2,863","2,863","3,012","3,136","3,174","3,240","3,308","3,377","3,544","3,719",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,334","1,410","1,454","1,510","1,596","1,646","1,709","1,773","1,824","1,929","1,989","1,904","2,120","1,912","1,673","1,790","1,916","2,051","2,193","2,435","2,702","2,734","2,742","2,826","2,959","3,510","3,450","3,629","3,985","4,360","4,892","5,210","5,646","5,984","5,730","5,982","6,309","6,261","6,046","6,168","6,125","5,862","6,248","5,730","2,854","3,858","4,348","4,948","5,388","5,798","6,146","6,558","7,174","7,239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
São Tomé and Principe ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,49,49,49,51,46,49,49,54,49,55,60,65,70,75,80,86,91,96,101,106,111,109,106,108,116,126,140,149,166,189,137,173,158,145,157,159,156,159,162,166,166,167,169,173,176,179,181,185,190,196,204,214,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,341","3,464","3,591","3,721","3,858","4,002","4,149","4,303","4,463","4,627","4,724","4,937","5,101","5,298","5,452","5,656","5,816","5,746","6,107","5,709","6,197","6,187","6,588","6,217","6,478","6,965","7,587","7,383","7,092","7,590","7,339","7,283","8,388","8,602","8,205","8,515","8,926","9,290","9,765","9,598","10,032","9,992","10,212","9,987","10,277","10,811","11,362","11,930","12,611","13,254","14,022","14,681","14,843","15,807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,67,69,71,75,78,81,84,86,91,99,94,101,111,116,116,119,119,129,129,139,162,172,187,190,197,217,234,250,292,284,265,260,255,265,290,297,311,325,343,366,376,402,428,418,420,462,518,548,532,504,493,499,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
